beds,baths,sqft,lot_size,year_built,property_type,city,postal_code,lat,lon,sale_date,price
4,2,2566,2936,1967,Semi-Detached,Brampton,L6P,43.738819,-79.756152,2025-01-22,739962
3,2,2339,3447,1978,Detached,London,N6A,42.976108,-81.24665,2023-06-05,529830
4,3,1296,0,1980,Condo,Ottawa,K1A,45.425572,-75.701324,2023-12-16,406639
4,3,2721,3410,2022,Detached,London,N6A,42.969687,-81.236676,2023-08-22,711948
3,2,1029,0,2006,Condo,Burlington,L7R,43.318559,-79.803514,2024-12-14,840981
5,2,2824,4660,2021,Semi-Detached,Burlington,L7R,43.330428,-79.783831,2023-05-02,1092432
2,3,1152,0,2015,Condo,Brampton,L6P,43.73195,-79.766773,2022-10-04,754742
3,2,2114,2796,2012,Semi-Detached,Toronto,M5V,43.650659,-79.384978,2023-05-21,1233652
3,1,2321,2622,1977,Semi-Detached,Toronto,M5V,43.653881,-79.39527,2023-12-21,807858
4,2,2263,2712,1980,Semi-Detached,Brampton,L6P,43.728195,-79.762679,2023-06-20,701819
4,3,2674,4011,1982,Detached,Oakville,L6J,43.466426,-79.684541,2023-08-08,1224313
5,2,3162,3098,2020,Detached,Brampton,L6P,43.736046,-79.768318,2023-05-10,1165448
5,1,2090,1517,1982,Townhouse,Brampton,L6P,43.73811,-79.768747,2023-05-01,563323
2,2,1209,0,1994,Condo,Brampton,L6P,43.732263,-79.767693,2022-11-16,393249
4,2,2123,1664,2004,Townhouse,Toronto,M5V,43.657888,-79.40631,2023-04-16,907439
2,2,2131,1892,2002,Semi-Detached,Mississauga,L5B,43.583273,-79.659978,2023-06-02,618359
4,2,1390,0,1997,Condo,Burlington,L7R,43.322652,-79.797281,2022-12-10,751741
3,2,2466,3220,1966,Semi-Detached,Burlington,L7R,43.317303,-79.795787,2024-01-09,732736
2,2,1139,0,1977,Condo,Ottawa,K1A,45.439193,-75.70177,2023-05-04,466086
3,2,2301,3673,1978,Semi-Detached,Brampton,L6P,43.743264,-79.771231,2025-12-15,711435
4,1,2216,2085,1993,Townhouse,Oakville,L6J,43.463515,-79.685015,2023-01-04,794248
4,3,2149,2305,2003,Townhouse,Brampton,L6P,43.721846,-79.768295,2023-07-09,867879
3,1,2284,5016,1969,Detached,Burlington,L7R,43.334965,-79.795452,2024-10-10,647096
2,3,1170,0,1996,Condo,Ottawa,K1A,45.41218,-75.685087,2023-06-16,370640
4,2,2659,3834,2017,Semi-Detached,Waterloo,N2L,43.464234,-80.520638,2025-10-17,1123661
4,2,2559,3575,1998,Detached,Mississauga,L5B,43.58055,-79.657906,2025-01-11,816830
1,3,922,0,2007,Condo,Ottawa,K1A,45.422924,-75.702221,2022-01-22,566340
3,3,2312,4204,2015,Detached,Brampton,L6P,43.715799,-79.768169,2024-11-19,806879
2,3,1019,0,1988,Condo,Brampton,L6P,43.742303,-79.749953,2024-01-07,524754
3,1,2175,3800,2016,Detached,Toronto,M5V,43.647796,-79.382874,2022-02-26,1687197
1,2,882,0,1974,Condo,Mississauga,L5B,43.585557,-79.649615,2025-05-26,426670
3,3,2260,3429,1992,Detached,Brampton,L6P,43.740262,-79.756659,2023-01-28,697913
3,2,1011,0,2017,Condo,Waterloo,N2L,43.447163,-80.525069,2025-09-27,512352
2,2,1930,4326,1996,Detached,London,N6A,42.983005,-81.242062,2022-10-25,386270
3,2,1130,0,2001,Condo,Oakville,L6J,43.470561,-79.680916,2023-06-03,755061
3,2,1240,0,1979,Condo,Ottawa,K1A,45.426087,-75.707919,2025-03-26,392195
1,2,1427,2407,1976,Townhouse,Waterloo,N2L,43.465739,-80.526242,2022-04-25,482754
3,2,1298,0,2021,Condo,Mississauga,L5B,43.588616,-79.631579,2022-12-23,633835
4,2,2238,1674,2003,Townhouse,Brampton,L6P,43.735666,-79.773145,2025-12-03,621051
1,1,1476,2767,1989,Semi-Detached,Burlington,L7R,43.344806,-79.788738,2022-09-03,709403
2,3,1610,2440,1990,Townhouse,Mississauga,L5B,43.5727,-79.62891,2022-03-15,700286
5,1,1705,0,2014,Condo,Oakville,L6J,43.456602,-79.688311,2024-07-20,1039589
3,1,2281,4620,1991,Semi-Detached,Hamilton,L8P,43.268074,-79.852876,2022-01-02,655896
3,3,2033,3993,1983,Detached,Toronto,M5V,43.632919,-79.382363,2022-10-14,1024570
1,3,1629,3631,1994,Detached,Oakville,L6J,43.491761,-79.692978,2022-05-24,981531
3,2,2407,3259,2000,Detached,Oakville,L6J,43.473163,-79.692844,2023-01-16,1398876
2,4,1791,2443,2013,Semi-Detached,Waterloo,N2L,43.456071,-80.535035,2024-07-25,798410
2,4,1215,0,1965,Condo,London,N6A,42.976673,-81.24814,2025-11-21,241031
3,1,2330,3943,2008,Detached,London,N6A,42.981207,-81.249515,2024-03-18,707932
2,2,1089,0,2011,Condo,Brampton,L6P,43.727453,-79.734735,2025-09-13,391372
2,1,1790,1791,2005,Townhouse,Hamilton,L8P,43.252032,-79.886217,2022-01-05,749616
5,3,1668,0,1965,Condo,Oakville,L6J,43.472896,-79.670889,2025-03-08,637578
3,2,1748,1970,2017,Townhouse,London,N6A,42.995627,-81.244863,2025-04-28,655322
4,2,2469,3697,2005,Semi-Detached,Waterloo,N2L,43.468847,-80.514886,2024-06-19,608424
1,2,935,0,2021,Condo,Waterloo,N2L,43.467391,-80.519778,2024-12-24,493998
5,3,2177,973,1986,Townhouse,Brampton,L6P,43.749394,-79.762271,2025-02-26,733679
5,2,1513,0,1997,Condo,Oakville,L6J,43.480874,-79.669428,2025-07-28,1028986
3,2,1851,1856,1965,Townhouse,Hamilton,L8P,43.250741,-79.870687,2025-08-20,540365
5,3,1759,0,1993,Condo,London,N6A,42.996799,-81.259393,2022-07-07,431382
4,3,2763,2778,2003,Detached,Brampton,L6P,43.751187,-79.760406,2024-09-28,800326
5,3,1448,0,1989,Condo,Ottawa,K1A,45.419669,-75.707501,2024-02-05,551931
3,2,2014,2833,1973,Detached,Brampton,L6P,43.72347,-79.745855,2023-02-26,618031
3,2,1395,0,2002,Condo,Ottawa,K1A,45.418765,-75.695253,2023-05-08,602343
2,2,1995,4097,1969,Detached,London,N6A,42.993186,-81.258818,2025-07-19,371204
2,1,1203,0,1988,Condo,Brampton,L6P,43.737861,-79.781504,2024-12-03,458138
3,2,2042,4330,1976,Detached,Toronto,M5V,43.645009,-79.392636,2022-09-16,992158
4,4,1413,0,1976,Condo,Brampton,L6P,43.725756,-79.762046,2024-11-21,433328
2,4,1741,3256,1985,Detached,Waterloo,N2L,43.468602,-80.507778,2024-11-24,470551
2,3,1497,2008,2003,Townhouse,Mississauga,L5B,43.59931,-79.630914,2024-02-06,710778
2,2,1767,1763,1985,Townhouse,Ottawa,K1A,45.410249,-75.697053,2022-08-17,360823
2,3,1875,4453,2003,Detached,Mississauga,L5B,43.59526,-79.637433,2025-02-06,956345
1,1,896,0,2007,Condo,Waterloo,N2L,43.463773,-80.53514,2022-05-23,472302
1,3,1483,2258,2011,Townhouse,Oakville,L6J,43.476453,-79.680557,2025-10-21,1326728
4,2,2883,3635,1965,Semi-Detached,Toronto,M5V,43.654216,-79.376511,2022-04-16,1248306
5,1,1368,0,2003,Condo,Burlington,L7R,43.340088,-79.801314,2025-12-23,848815
5,2,2868,2372,1990,Semi-Detached,Toronto,M5V,43.645632,-79.393453,2025-11-27,1435263
5,1,2087,1866,2003,Townhouse,Oakville,L6J,43.472017,-79.689934,2022-01-14,1209812
5,2,3101,3043,1995,Detached,Ottawa,K1A,45.411415,-75.699669,2022-08-22,706345
3,3,1937,3040,1995,Semi-Detached,Oakville,L6J,43.467542,-79.718398,2023-03-29,1380437
5,2,2332,3535,1967,Detached,Brampton,L6P,43.742177,-79.729223,2023-07-03,776301
5,2,2507,3842,2011,Semi-Detached,London,N6A,42.988549,-81.262767,2024-05-20,706827
3,2,2232,4490,2012,Semi-Detached,Toronto,M5V,43.642724,-79.390019,2025-07-08,1214217
1,2,1547,2132,2022,Townhouse,Mississauga,L5B,43.587406,-79.622754,2023-02-28,703591
2,3,1474,1503,1971,Townhouse,Waterloo,N2L,43.447786,-80.531441,2024-06-10,387573
4,2,1440,0,1979,Condo,Waterloo,N2L,43.460888,-80.518155,2023-07-05,384708
5,2,2618,4025,1975,Detached,Ottawa,K1A,45.414139,-75.699355,2023-05-13,557227
4,2,2317,3358,2008,Detached,Mississauga,L5B,43.583635,-79.64506,2024-09-11,913253
5,4,2014,1775,1974,Townhouse,Oakville,L6J,43.461264,-79.680633,2022-01-13,1023264
3,2,1620,1944,1994,Townhouse,Oakville,L6J,43.475952,-79.669218,2025-04-23,1164316
3,4,1797,1911,1999,Townhouse,London,N6A,42.973692,-81.245443,2023-08-31,509935
4,2,2458,4722,1965,Semi-Detached,Ottawa,K1A,45.423602,-75.699872,2024-08-22,415284
3,2,1092,0,2022,Condo,Burlington,L7R,43.316618,-79.791384,2022-09-03,926604
3,1,1739,1747,1991,Townhouse,Toronto,M5V,43.629399,-79.396625,2025-04-05,1166162
3,3,1507,0,2019,Condo,Brampton,L6P,43.746584,-79.769688,2024-02-04,786988
3,2,2082,4769,2003,Detached,Oakville,L6J,43.464545,-79.706745,2024-04-01,995333
3,2,2320,2392,1985,Detached,Oakville,L6J,43.446401,-79.690529,2023-10-25,1443879
4,3,1812,1304,1980,Townhouse,Oakville,L6J,43.475678,-79.693327,2025-05-13,1025184
2,2,1868,2863,1980,Detached,London,N6A,42.98149,-81.246941,2022-10-27,461344
1,1,1469,2395,1983,Townhouse,Oakville,L6J,43.493373,-79.707462,2023-06-24,692311
2,3,1569,2339,1996,Townhouse,Oakville,L6J,43.465568,-79.678858,2023-04-22,854495
2,2,1057,0,2003,Condo,Burlington,L7R,43.322045,-79.802472,2025-07-17,672780
2,3,2171,2972,1974,Semi-Detached,Burlington,L7R,43.331904,-79.796452,2024-07-07,604878
3,2,1308,0,1977,Condo,London,N6A,42.977436,-81.244879,2022-04-06,252725
1,2,1570,4728,2008,Detached,Burlington,L7R,43.326374,-79.808207,2022-08-27,844089
4,2,2603,3774,2020,Detached,Burlington,L7R,43.339364,-79.805494,2025-02-04,1344341
2,2,2206,3215,1997,Detached,Hamilton,L8P,43.268737,-79.868281,2024-12-17,857485
3,3,2191,4290,1996,Semi-Detached,Waterloo,N2L,43.469875,-80.529026,2024-11-25,535479
4,2,2175,1456,1970,Townhouse,Ottawa,K1A,45.421936,-75.695802,2024-10-18,461142
3,2,1805,1576,2003,Townhouse,Waterloo,N2L,43.48114,-80.531763,2022-04-17,502032
3,4,2367,3915,1965,Detached,Oakville,L6J,43.481385,-79.694711,2022-05-14,758983
4,1,2339,2049,2006,Semi-Detached,Hamilton,L8P,43.240899,-79.852242,2023-11-04,687593
1,2,1608,2433,1998,Detached,Hamilton,L8P,43.25838,-79.873787,2022-04-01,578264
4,1,1962,2181,2006,Townhouse,Waterloo,N2L,43.44279,-80.51423,2023-02-28,477647
3,4,2737,3182,2018,Semi-Detached,Mississauga,L5B,43.565136,-79.669702,2025-07-19,780557
2,3,1452,1594,1982,Townhouse,Burlington,L7R,43.314799,-79.791361,2024-08-16,500539
2,1,2118,3332,1982,Semi-Detached,London,N6A,42.978967,-81.241422,2024-04-18,442397
4,2,2732,3478,1967,Semi-Detached,Hamilton,L8P,43.255436,-79.877644,2023-12-26,441793
4,3,1291,0,1969,Condo,Ottawa,K1A,45.441641,-75.696686,2025-10-06,409054
4,1,2336,3650,1982,Semi-Detached,Ottawa,K1A,45.42771,-75.669769,2022-08-23,525289
1,3,1292,2100,1994,Townhouse,Ottawa,K1A,45.436362,-75.716701,2022-08-09,435760
3,2,2249,4063,2006,Semi-Detached,Ottawa,K1A,45.428787,-75.705681,2022-02-02,707002
5,2,2858,2780,1980,Semi-Detached,Ottawa,K1A,45.404971,-75.686802,2024-07-18,695853
4,2,2431,3675,2019,Semi-Detached,London,N6A,42.997362,-81.242192,2025-02-16,834944
4,2,2746,2429,2009,Detached,Mississauga,L5B,43.599066,-79.64977,2024-12-12,1188630
2,2,1214,0,1983,Condo,Mississauga,L5B,43.605101,-79.632207,2022-12-17,365649
5,3,3016,2545,2010,Detached,Toronto,M5V,43.659483,-79.39316,2025-10-19,1880438
4,4,1981,2130,1982,Townhouse,Burlington,L7R,43.322246,-79.78591,2023-06-03,538051
3,3,1068,0,1976,Condo,London,N6A,42.976948,-81.234828,2023-02-06,230583
2,3,1093,0,1979,Condo,Hamilton,L8P,43.254629,-79.87775,2022-08-08,381344
4,1,1768,2507,1969,Townhouse,Brampton,L6P,43.734826,-79.774689,2023-01-17,671959
5,2,3041,4049,1988,Semi-Detached,Waterloo,N2L,43.468594,-80.50879,2023-01-23,714035
4,3,2470,3434,2008,Detached,Brampton,L6P,43.731366,-79.761509,2025-09-05,815900
3,3,1566,0,1976,Condo,Oakville,L6J,43.491381,-79.690524,2024-03-16,819194
2,3,2319,4178,1987,Detached,Burlington,L7R,43.330471,-79.791373,2024-11-20,720215
2,2,1483,1779,1999,Townhouse,Oakville,L6J,43.470637,-79.69444,2024-06-12,650578
4,2,2444,2476,1988,Semi-Detached,Waterloo,N2L,43.472413,-80.506973,2024-12-24,742070
5,2,3119,3828,2000,Detached,Burlington,L7R,43.325681,-79.813504,2025-01-05,1407267
4,3,1400,0,1967,Condo,Oakville,L6J,43.471923,-79.696922,2025-12-27,928435
2,2,2448,3558,2001,Detached,London,N6A,42.990415,-81.230587,2023-04-05,615347
2,2,1879,3403,1971,Semi-Detached,Toronto,M5V,43.649306,-79.39849,2023-05-06,643247
3,1,2591,1233,1972,Detached,Waterloo,N2L,43.459058,-80.527648,2023-10-05,460212
3,1,1681,2507,2018,Townhouse,London,N6A,42.986002,-81.243607,2023-06-14,464765
1,3,1745,4880,2017,Semi-Detached,Hamilton,L8P,43.264714,-79.882965,2023-11-09,635964
3,2,2003,2318,1988,Townhouse,Oakville,L6J,43.485495,-79.693836,2024-01-31,823163
4,2,2090,2021,2007,Townhouse,Ottawa,K1A,45.434907,-75.714268,2025-04-05,484743
2,2,1474,1548,1994,Townhouse,Burlington,L7R,43.333855,-79.774354,2024-01-14,734145
2,2,2002,4643,1975,Semi-Detached,London,N6A,42.969914,-81.252032,2025-04-20,405631
3,1,1372,0,2010,Condo,Burlington,L7R,43.332333,-79.79742,2023-08-02,771330
3,2,1150,0,2019,Condo,Ottawa,K1A,45.435686,-75.702525,2022-06-22,696389
3,1,1769,2189,1999,Townhouse,London,N6A,42.988676,-81.240863,2024-04-02,549976
5,2,2250,2077,1982,Townhouse,Waterloo,N2L,43.476147,-80.538383,2024-12-15,650858
3,4,2261,3499,1990,Semi-Detached,Burlington,L7R,43.341053,-79.802162,2024-02-04,702687
4,2,2442,3111,1968,Semi-Detached,Brampton,L6P,43.750087,-79.750824,2024-02-13,579683
2,2,1474,2302,1970,Townhouse,Mississauga,L5B,43.599813,-79.628856,2023-08-06,466051
3,1,1265,0,1980,Condo,Ottawa,K1A,45.440581,-75.68519,2023-02-13,483634
5,1,2612,3553,1979,Semi-Detached,Waterloo,N2L,43.466757,-80.499275,2025-04-19,517686
1,2,1505,3247,2020,Semi-Detached,Brampton,L6P,43.733784,-79.762235,2022-05-07,740069
1,2,1597,3543,1973,Detached,Burlington,L7R,43.32399,-79.803358,2023-01-01,485647
3,2,1189,0,1974,Condo,Brampton,L6P,43.726902,-79.766084,2024-06-01,548604
3,3,1990,2210,1983,Semi-Detached,Burlington,L7R,43.319914,-79.80319,2025-01-02,769474
3,2,1724,1617,1973,Townhouse,Oakville,L6J,43.470268,-79.675364,2023-01-31,750028
2,2,1642,2637,2008,Townhouse,Burlington,L7R,43.318399,-79.79635,2024-10-15,911387
3,3,2281,5079,1983,Detached,Hamilton,L8P,43.25538,-79.88102,2022-01-17,653055
4,3,2492,3856,1977,Detached,Waterloo,N2L,43.465568,-80.530665,2023-12-31,739502
5,4,2500,3706,2003,Detached,Brampton,L6P,43.753634,-79.744865,2025-03-25,1136601
4,2,1960,2271,2017,Townhouse,Ottawa,K1A,45.438036,-75.702548,2022-05-14,767672
4,3,2462,3170,1995,Detached,Burlington,L7R,43.312644,-79.799342,2022-08-27,906935
3,1,2117,2362,2011,Townhouse,Burlington,L7R,43.323181,-79.8086,2022-07-13,1044920
2,2,1745,1438,2012,Townhouse,Hamilton,L8P,43.261493,-79.861812,2024-03-12,658412
3,2,1734,1471,2008,Townhouse,London,N6A,42.981913,-81.247098,2022-04-16,682977
4,3,2394,3288,1980,Detached,London,N6A,42.979171,-81.238094,2025-07-11,657193
1,2,1531,3750,2017,Detached,Waterloo,N2L,43.473861,-80.530609,2025-11-12,782460
4,3,2369,4123,1975,Semi-Detached,London,N6A,42.983167,-81.25024,2025-04-27,358726
2,3,2151,3161,2012,Semi-Detached,Oakville,L6J,43.468897,-79.714675,2025-08-23,1361048
5,2,2250,2320,2008,Townhouse,Hamilton,L8P,43.258217,-79.86183,2024-05-10,891217
2,2,1018,0,1983,Condo,London,N6A,42.973589,-81.251304,2023-07-23,294484
2,2,2074,4575,2005,Detached,Burlington,L7R,43.332459,-79.781126,2023-11-11,1076644
4,3,1949,2076,1993,Townhouse,Waterloo,N2L,43.458078,-80.511461,2023-04-17,578992
2,1,1705,3353,1995,Semi-Detached,Burlington,L7R,43.317002,-79.790989,2023-05-21,940206
3,2,1744,1622,1980,Townhouse,Brampton,L6P,43.724824,-79.767461,2023-02-19,731239
4,1,1231,0,2009,Condo,Waterloo,N2L,43.455702,-80.535354,2025-11-23,579113
4,2,2175,3532,2020,Detached,Mississauga,L5B,43.604745,-79.629486,2022-06-15,1416163
4,3,2176,1246,2005,Townhouse,Brampton,L6P,43.728427,-79.744877,2024-11-27,781203
1,2,1415,1926,1968,Townhouse,Ottawa,K1A,45.417444,-75.67899,2025-05-11,424434
3,2,1927,1668,1987,Townhouse,London,N6A,42.989745,-81.238546,2025-08-07,404238
3,1,1356,0,1993,Condo,Hamilton,L8P,43.262282,-79.872116,2023-02-11,443459
3,2,1423,0,1992,Condo,Hamilton,L8P,43.25466,-79.878794,2025-01-18,432473
1,2,786,0,2009,Condo,London,N6A,42.986948,-81.24872,2023-12-17,413770
4,2,2722,3591,1984,Semi-Detached,Waterloo,N2L,43.449949,-80.516565,2025-05-20,546016
3,4,2516,3907,2017,Detached,Brampton,L6P,43.720414,-79.763398,2022-09-03,1014225
5,2,3065,3192,1966,Semi-Detached,Brampton,L6P,43.720174,-79.761648,2024-05-26,673261
5,2,2480,3119,1969,Detached,Hamilton,L8P,43.266474,-79.873709,2025-04-29,525660
3,2,2586,3210,1974,Semi-Detached,Ottawa,K1A,45.420777,-75.704576,2024-02-02,590752
4,1,2319,2885,1997,Detached,Waterloo,N2L,43.455841,-80.527716,2022-02-18,692077
3,2,2288,3369,2015,Detached,Mississauga,L5B,43.591333,-79.645711,2024-12-10,1135116
3,2,2161,2983,2004,Detached,Burlington,L7R,43.325443,-79.801049,2024-12-07,690769
1,2,1218,0,1967,Condo,Toronto,M5V,43.637555,-79.39324,2023-12-25,674544
4,2,2517,2790,1982,Detached,Oakville,L6J,43.459382,-79.677456,2025-07-21,1251208
5,4,2230,2420,1989,Townhouse,Mississauga,L5B,43.584492,-79.643689,2025-02-01,549182
2,3,2498,3266,1991,Detached,Brampton,L6P,43.73053,-79.772301,2024-07-18,891127
2,3,1552,1814,1965,Townhouse,Waterloo,N2L,43.475104,-80.519442,2023-04-05,442023
4,1,2366,3948,1971,Semi-Detached,Ottawa,K1A,45.423354,-75.697868,2024-05-14,581595
2,3,980,0,2010,Condo,Hamilton,L8P,43.266293,-79.873474,2022-04-26,626116
2,2,2448,3317,1978,Semi-Detached,Brampton,L6P,43.728842,-79.771888,2023-11-01,492199
5,2,2516,3679,1997,Semi-Detached,Oakville,L6J,43.46565,-79.70696,2025-12-16,1381522
4,2,2566,4829,1970,Detached,Toronto,M5V,43.64736,-79.400168,2022-09-14,964935
2,2,1863,1903,1999,Townhouse,London,N6A,42.973418,-81.226912,2023-11-30,474008
3,2,1258,0,2000,Condo,Burlington,L7R,43.337829,-79.802367,2025-03-22,860312
3,2,1815,1746,2011,Townhouse,Oakville,L6J,43.471916,-79.700244,2025-01-20,1313245
2,2,1020,0,1970,Condo,Oakville,L6J,43.466394,-79.688215,2025-02-20,526788
2,2,1730,3828,2019,Semi-Detached,Brampton,L6P,43.735144,-79.765717,2025-02-04,841993
3,2,1163,0,1998,Condo,Burlington,L7R,43.317629,-79.794192,2025-12-24,392678
3,1,1869,2580,1984,Townhouse,Oakville,L6J,43.466417,-79.674151,2023-01-02,1001487
3,1,1200,0,2007,Condo,London,N6A,42.97275,-81.235831,2022-12-05,483589
1,3,1739,4060,1977,Semi-Detached,Oakville,L6J,43.462292,-79.677566,2025-06-28,896563
4,2,1398,0,2011,Condo,Mississauga,L5B,43.575526,-79.645709,2022-05-09,591552
4,3,1886,1560,1977,Townhouse,Hamilton,L8P,43.247296,-79.87502,2024-05-31,562710
1,2,1276,2095,2019,Townhouse,Waterloo,N2L,43.476455,-80.530938,2024-05-31,746746
4,2,2101,2240,2000,Townhouse,Brampton,L6P,43.745956,-79.765636,2025-07-27,574475
3,2,2350,3555,1965,Detached,Toronto,M5V,43.643481,-79.403312,2024-03-24,1281219
3,3,2444,2989,2015,Semi-Detached,Oakville,L6J,43.472704,-79.677655,2023-03-08,1733104
3,1,1937,1790,1977,Townhouse,London,N6A,43.008756,-81.225947,2024-11-09,367513
3,3,2405,4122,2022,Detached,Burlington,L7R,43.325348,-79.793045,2024-10-25,1214120
4,2,1369,0,1980,Condo,Burlington,L7R,43.340187,-79.789368,2023-11-25,624290
3,2,2632,5162,1980,Detached,Hamilton,L8P,43.259662,-79.869162,2023-12-25,775153
4,2,2172,1440,2008,Townhouse,Waterloo,N2L,43.469923,-80.520832,2022-04-21,682733
5,2,2816,2644,1998,Detached,Ottawa,K1A,45.423048,-75.704009,2024-05-17,960076
5,1,2374,2270,1990,Townhouse,Oakville,L6J,43.458043,-79.690495,2025-12-01,899900
3,3,1149,0,2007,Condo,Ottawa,K1A,45.428634,-75.714269,2024-09-29,533588
3,3,1149,0,2007,Condo,Oakville,L6J,43.471841,-79.696265,2025-12-31,983539
4,1,2307,4321,2009,Semi-Detached,Waterloo,N2L,43.456777,-80.518245,2022-07-19,749987
3,3,1214,0,2001,Condo,Brampton,L6P,43.726339,-79.764298,2024-03-22,636848
3,2,2131,2583,2022,Semi-Detached,Waterloo,N2L,43.460333,-80.52055,2025-04-07,732368
5,2,2515,3071,1987,Detached,Hamilton,L8P,43.25285,-79.891086,2025-05-19,570531
4,2,2380,2956,1994,Semi-Detached,Waterloo,N2L,43.474532,-80.521827,2022-03-22,540095
2,2,1701,2714,1967,Townhouse,Oakville,L6J,43.473652,-79.6859,2025-02-05,660818
5,2,2253,2143,2005,Townhouse,Hamilton,L8P,43.258048,-79.857351,2023-12-18,745810
2,2,2086,2829,1980,Semi-Detached,Waterloo,N2L,43.468436,-80.494466,2023-09-27,514506
4,2,2749,3081,1997,Semi-Detached,Mississauga,L5B,43.592113,-79.643551,2024-03-09,801776
2,1,1773,1960,1990,Townhouse,Brampton,L6P,43.732409,-79.77819,2025-06-02,708494
4,2,1446,0,2010,Condo,Mississauga,L5B,43.584681,-79.639645,2022-03-25,673480
4,3,2007,2719,1996,Townhouse,Burlington,L7R,43.342936,-79.787403,2025-12-23,710169
4,1,2201,5774,1989,Semi-Detached,Burlington,L7R,43.324396,-79.796776,2023-07-24,711954
5,4,2782,3485,1986,Detached,London,N6A,42.991841,-81.251252,2023-03-06,547857
3,1,2191,3903,1989,Detached,Brampton,L6P,43.724431,-79.7641,2025-11-07,688166
3,2,2188,4055,2016,Detached,Oakville,L6J,43.473865,-79.675514,2023-01-01,1886218
3,2,2179,2688,2020,Detached,Brampton,L6P,43.732916,-79.755368,2023-04-25,799473
4,1,2002,2374,1972,Townhouse,Hamilton,L8P,43.254911,-79.874844,2022-01-08,401583
2,2,1080,0,1990,Condo,Brampton,L6P,43.720668,-79.765591,2022-12-24,432544
4,2,2703,3027,1977,Semi-Detached,Toronto,M5V,43.631231,-79.379628,2024-07-24,839142
4,2,2941,2150,1980,Semi-Detached,Mississauga,L5B,43.596769,-79.649838,2024-04-16,662390
2,2,1338,0,1999,Condo,Toronto,M5V,43.630688,-79.381264,2023-11-30,685345
5,3,2197,2451,1980,Townhouse,Ottawa,K1A,45.418044,-75.707607,2024-01-15,532797
1,2,1627,2250,2010,Townhouse,Waterloo,N2L,43.468717,-80.509803,2023-10-14,471107
4,2,1828,2203,2001,Townhouse,Burlington,L7R,43.330597,-79.792921,2022-01-29,631036
3,3,2239,3782,2011,Detached,Burlington,L7R,43.324362,-79.815981,2024-04-10,995227
3,3,2404,4207,1995,Detached,London,N6A,42.973094,-81.255741,2022-09-16,649783
2,3,1901,4271,1982,Detached,Brampton,L6P,43.731473,-79.767584,2024-08-15,499963
1,3,880,0,1988,Condo,Hamilton,L8P,43.265387,-79.873346,2024-10-05,277963
1,2,822,0,2004,Condo,Mississauga,L5B,43.58049,-79.656735,2025-10-07,368792
3,2,2163,4190,2004,Semi-Detached,Brampton,L6P,43.729997,-79.744648,2023-09-12,656902
3,3,1214,0,1990,Condo,Hamilton,L8P,43.254006,-79.875031,2025-10-07,450801
2,2,2529,4035,2004,Detached,Toronto,M5V,43.637106,-79.387551,2022-02-14,1191550
1,2,935,0,2018,Condo,Ottawa,K1A,45.416414,-75.721074,2025-11-21,438058
3,3,1976,4017,1995,Semi-Detached,Burlington,L7R,43.325157,-79.799823,2023-04-23,706835
3,2,2053,2738,1981,Semi-Detached,Toronto,M5V,43.641517,-79.37251,2022-12-02,1010722
3,3,2303,3685,2004,Detached,Burlington,L7R,43.350084,-79.798538,2024-09-24,980348
2,2,2439,2865,1992,Semi-Detached,Oakville,L6J,43.44638,-79.690126,2022-08-17,1040879
3,2,1405,0,1993,Condo,Burlington,L7R,43.326903,-79.799936,2023-07-16,643030
2,2,1492,1557,2012,Townhouse,Hamilton,L8P,43.256794,-79.875692,2023-12-19,578365
3,3,2153,2566,2019,Detached,Brampton,L6P,43.739082,-79.75516,2025-08-16,992532
2,4,2243,4189,1971,Detached,Oakville,L6J,43.484715,-79.693351,2025-09-13,1031576
3,3,1120,0,2014,Condo,Hamilton,L8P,43.248809,-79.877416,2024-08-29,405746
3,2,2443,4355,2015,Semi-Detached,Hamilton,L8P,43.252897,-79.874107,2022-08-12,943875
3,1,2195,3012,1996,Detached,London,N6A,42.96594,-81.254971,2024-02-13,685883
5,2,2468,2270,1979,Detached,Ottawa,K1A,45.417049,-75.702084,2025-05-11,600005
